Tabla de datos,Plano,Material,Volumen,Dificultad,Programacion,Posiciones,Tiempo preparacion + mecanizado,Persona,Tolerancia,Operaciones
0.3391304347826087,PL6744-178,ALUMINIO,0.10911026655787348,0.25,0.4545454545454545,0.0,0.2702702702702703,Jorge,0.0,1.0
0.34782608695652173,PL6744-8,ALUMINIO,0.047560661660434336,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.3565217391304348,PL6744-11,ALUMINIO,0.047560661660434336,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.3652173913043478,PL6744-102,ALUMINIO,0.05868723847090292,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.3739130434782609,PL6744-104,ALUMINIO,0.029758138763684598,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.3826086956521739,PL6744-106,ALUMINIO,0.0431100309362469,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.391304347826087,PL6744-108,ALUMINIO,0.019076625025634758,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.4,PL6744-122,ALUMINIO,0.019076625025634758,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.40869565217391307,PL6744-124,ALUMINIO,0.02958360422548117,0.25,0.2727272727272727,0.0,0.10810810810810811,Marcos,0.0,1.0
0.41739130434782606,PL4862C-233,ALUMINIO,0.21240853299357276,0.5,0.7272727272727272,0.0,0.2702702702702703,Marcos,1.0,0.0
0.4260869565217391,PL5059A-33,ALUMINIO,0.23378901392349277,0.5,0.7272727272727272,0.0,0.2702702702702703,Marcos,1.0,1.0
0.43478260869565216,PL6744-174,ALUMINIO,0.08809630815818066,0.0,0.4545454545454545,0.0,0.10810810810810811,Marcos,0.0,0.0
0.4434782608695652,PL6744-187,ALUMINIO,0.12208690947329841,0.0,0.4545454545454545,0.0,0.10810810810810811,Marcos,0.0,0.0
0.45217391304347826,PL6744-192,ALUMINIO,0.044353589520946334,0.0,0.4545454545454545,0.0,0.10810810810810811,Marcos,0.0,0.0
0.4608695652173913,PL6744-204,ALUMINIO,0.15175778096788128,0.0,0.4545454545454545,0.0,0.10810810810810811,Marcos,0.0,0.0
0.46956521739130436,PL6744-212,ALUMINIO,0.08809630815818066,0.0,0.4545454545454545,0.0,0.10810810810810811,Marcos,0.0,0.0
0.4782608695652174,PL6744-182,ALUMINIO,0.21422892822703452,0.25,0.4545454545454545,0.0,0.1891891891891892,Marcos,0.0,0.0
0.48695652173913045,PL6744-189,ALUMINIO,0.24260300810276594,0.25,0.4545454545454545,0.0,0.1891891891891892,Marcos,0.0,0.0
0.49565217391304345,PL6744-196,ALUMINIO,0.09363777974613952,0.5,0.4545454545454545,0.0,0.2702702702702703,Jorge,1.0,0.0
0.5043478260869566,PL6744-152,ALUMINIO,0.10306264480912468,0.5,0.4545454545454545,0.0,0.35135135135135137,Jorge,1.0,0.0
0.5130434782608696,PL5553Z-9,AISI304,0.03433967039152461,0.75,0.4545454545454545,0.0,0.5135135135135135,Jorge,1.0,1.0
0.5217391304347827,PL5553Z-10,AISI304,0.03433967039152461,0.5,0.4545454545454545,0.0,0.2702702702702703,Jorge,0.0,1.0
0.5304347826086957,PL5553Z-12,AISI304,0.01470453484363887,0.5,0.4545454545454545,0.0,0.35135135135135137,Jorge,0.0,1.0
0.5391304347826088,PL5553Z-5,AISI304,0.026092913461412594,0.5,0.4545454545454545,1.0,0.35135135135135137,Jorge,0.0,1.0
0.5478260869565218,PL5553Z-15,AISI304,0.02696558615242974,0.5,0.4545454545454545,0.0,0.35135135135135137,Jorge,0.0,1.0
0.5565217391304348,PL6877-1,F-114,0.042237358245229756,0.75,,0.0,0.43243243243243246,Jorge,1.0,1.0
0.5652173913043479,PL6877-2,F-114,0.05332030142114748,0.75,,0.0,0.5135135135135135,Jorge,1.0,1.0
0.5739130434782609,PL6877-3,F-114,0.11013129360636353,1.0,,0.0,0.6756756756756758,Jorge,1.0,1.0
0.582608695652174,PL6877-4,F-114,0.10371278596393245,1.0,,0.0,0.6756756756756758,Jorge,1.0,1.0
0.591304347826087,PL6877-5,F-114,0.21761402559549003,1.0,,0.0,1.0,Jorge,1.0,1.0
0.6000000000000001,PL6872-39,F-114,0.005955118443500989,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
0.6086956521739131,PL6872-37,F-114,0.01726495651908317,0.25,,0.0,0.1891891891891892,Jorge,0.0,0.0
